ODepartureTime,formatted_time,origin_name,origin_lat,origin_lon,destination_name,destination_lat,destination_lon
53966.0,14:59:26,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
53976.0,14:59:36,BRISTOL-MYERS SQUIBB INTL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
53980.0,14:59:40,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
53982.0,14:59:42,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
54030.0,15:00:30,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54035.0,15:00:35,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54117.0,15:01:57,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54167.0,15:02:47,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54189.0,15:03:09,PRINCETON TAXI,40.3485,-74.6637,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54233.0,15:03:53,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54246.0,15:04:06,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
54265.0,15:04:25,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55234.0,15:20:34,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55468.0,15:24:28,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55537.0,15:25:37,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55547.0,15:25:47,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55549.0,15:25:49,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55594.0,15:26:34,AAA TAXI INC,40.3604,-74.6509,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55636.0,15:27:16,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55679.0,15:27:59,TWIN OAKS MOVING & STORAGE,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55783.0,15:29:43,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55879.0,15:31:19,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55890.0,15:31:30,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55947.0,15:32:27,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
55985.0,15:33:05,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
56016.0,15:33:36,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
56121.0,15:35:21,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
56410.0,15:40:10,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
56717.0,15:45:17,KIDDIE ACADEMY OF PRINCETON,40.3212,-74.6499,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
56767.0,15:46:07,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
56924.0,15:48:44,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57005.0,15:50:05,COMMUNITY PARK,40.3607,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57046.0,15:50:46,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57085.0,15:51:25,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57086.0,15:51:26,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57087.0,15:51:27,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57100.0,15:51:40,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57134.0,15:52:14,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57142.0,15:52:22,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57144.0,15:52:24,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57157.0,15:52:37,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57192.0,15:53:12,US POST OFFICE,40.318,-74.6458,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57194.0,15:53:14,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57233.0,15:53:53,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57243.0,15:54:03,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57244.0,15:54:04,ST PAUL SCHOOL,40.3515,-74.6537,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57244.0,15:54:04,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57257.0,15:54:17,PRINCETON HIGH,40.3592,-74.6561,CVS PHARMACY,40.3511,-74.6563
57269.0,15:54:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57271.0,15:54:31,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57279.0,15:54:39,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57280.0,15:54:40,ST PAUL ROMAN CATHOLIC SCHOOL,40.3516,-74.6536,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57286.0,15:54:46,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57288.0,15:54:48,PRINCETON HIGH,40.3592,-74.6561,CVS PHARMACY,40.3511,-74.6563
57307.0,15:55:07,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57308.0,15:55:08,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57311.0,15:55:11,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57316.0,15:55:16,EDUCATIONAL TESTING SVC,40.3562,-74.6502,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
57317.0,15:55:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57339.0,15:55:39,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57343.0,15:55:43,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57344.0,15:55:44,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57348.0,15:55:48,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57350.0,15:55:50,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
57350.0,15:55:50,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57353.0,15:55:53,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57360.0,15:56:00,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57364.0,15:56:04,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57367.0,15:56:07,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57380.0,15:56:20,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57380.0,15:56:20,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57380.0,15:56:20,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57389.0,15:56:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57389.0,15:56:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57392.0,15:56:32,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57393.0,15:56:33,COLLEGE GRADS MOVING,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57408.0,15:56:48,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57410.0,15:56:50,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57410.0,15:56:50,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57414.0,15:56:54,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57414.0,15:56:54,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57424.0,15:57:04,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57432.0,15:57:12,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57443.0,15:57:23,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57444.0,15:57:24,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57446.0,15:57:26,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57457.0,15:57:37,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57480.0,15:58:00,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57485.0,15:58:05,PRINCETON UNIVERSITY,40.3486,-74.6557,ASSOCIATED DENTAL ARTS LLC,40.3601,-74.6504
57486.0,15:58:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57497.0,15:58:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57499.0,15:58:19,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57502.0,15:58:22,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57504.0,15:58:24,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57512.0,15:58:32,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57517.0,15:58:37,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57529.0,15:58:49,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57529.0,15:58:49,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57531.0,15:58:51,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
57532.0,15:58:52,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57533.0,15:58:53,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57535.0,15:58:55,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57535.0,15:58:55,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57535.0,15:58:55,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57544.0,15:59:04,AMERICAN SCHOOL-CLASSICAL STDS,40.351,-74.6536,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57549.0,15:59:09,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57554.0,15:59:14,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57560.0,15:59:20,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57566.0,15:59:26,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57568.0,15:59:28,ST PAUL ROMAN CATHOLIC SCHOOL,40.3516,-74.6536,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57568.0,15:59:28,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57572.0,15:59:32,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57573.0,15:59:33,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57581.0,15:59:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57585.0,15:59:45,INSTITUTE FOR ADVANCED STUDY,40.3503,-74.6571,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57597.0,15:59:57,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57599.0,15:59:59,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57602.0,16:00:02,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57605.0,16:00:05,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57607.0,16:00:07,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57608.0,16:00:08,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57609.0,16:00:09,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57612.0,16:00:12,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57614.0,16:00:14,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57615.0,16:00:15,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57615.0,16:00:15,SAFETY FIRST DRIVING SCHOOL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57617.0,16:00:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
57619.0,16:00:19,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57626.0,16:00:26,A AMIGO PRINCETON TAXICAB SVC,40.3495,-74.6604,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57626.0,16:00:26,WOODROW WILSON SCHOOL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57629.0,16:00:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57630.0,16:00:30,A AMIGO PRINCETON TAXICAB SVC,40.3495,-74.6604,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57633.0,16:00:33,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57634.0,16:00:34,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57638.0,16:00:38,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57641.0,16:00:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57643.0,16:00:43,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57644.0,16:00:44,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57646.0,16:00:46,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57647.0,16:00:47,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57652.0,16:00:52,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57654.0,16:00:54,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
57655.0,16:00:55,J  WITHERSPOON MIDDLE,40.3532,-74.6628,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57655.0,16:00:55,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57662.0,16:01:02,ALEXANDER TECHNIQUE-PRINCETON,40.3492,-74.6629,PRINCETON HEALTHCARE MGMT SVC,40.322,-74.648
57666.0,16:01:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57676.0,16:01:16,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57677.0,16:01:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57677.0,16:01:17,KOVI TOWING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57679.0,16:01:19,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57680.0,16:01:20,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57682.0,16:01:22,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57690.0,16:01:30,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57695.0,16:01:35,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57696.0,16:01:36,PRINCETON UNIVERSITY,40.3486,-74.6557,OCCUPATIONAL HEALTH SVC,40.3568,-74.6617
57698.0,16:01:38,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57701.0,16:01:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57706.0,16:01:46,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57706.0,16:01:46,WESTMINSTER CHOIR COLLEGE,40.3564,-74.6539,COMPASS HEALTHCARE COMM,40.3488,-74.663
57713.0,16:01:53,WOODROW WILSON SCHOOL,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57717.0,16:01:57,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57719.0,16:01:59,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57724.0,16:02:04,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR,40.3568,-74.6617
57726.0,16:02:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57749.0,16:02:29,ROCKWOOD SPECIALTIES GROUP INC,40.3225,-74.649,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57751.0,16:02:31,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57754.0,16:02:34,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57766.0,16:02:46,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57771.0,16:02:51,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE MED ASSOC,40.3568,-74.6617
57775.0,16:02:55,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57775.0,16:02:55,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57777.0,16:02:57,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57777.0,16:02:57,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57795.0,16:03:15,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57797.0,16:03:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57806.0,16:03:26,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57807.0,16:03:27,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57810.0,16:03:30,PRINCETON UNIVERSITY,40.3486,-74.6557,PRINCETON HEALTHCARE SYST,40.3562,-74.6502
57821.0,16:03:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57821.0,16:03:41,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57826.0,16:03:46,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57829.0,16:03:49,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57838.0,16:03:58,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57839.0,16:03:59,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57846.0,16:04:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57846.0,16:04:06,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57846.0,16:04:06,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57857.0,16:04:17,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57869.0,16:04:29,PRINCETON UNIVERSITY,40.3486,-74.6557,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
57869.0,16:04:29,EDUCATIONAL TESTING SVC,40.3562,-74.6502,UNIVERSITY MEDICAL CTR-PRNCTN,40.3568,-74.6617
